app_id,game_name,genre
622870,Pixel Shinobi Nine demons of Mamoru,Action Indie
514710,Resfort,Adventure Casual
264520,Moebius: Empire Rising,Adventure Indie
96900,Slam Bolt Scrappers,Action Indie
308460,War in a Box: Paper Tanks,Indie Strategy
362410,Adam's Venture Chronicles,Adventure Indie
500150,Time Gap,Adventure Casual
416350,MiniBikers,Indie Racing
291190,Heroes of Steel RPG,Indie RPG
331980,Last Inua,Adventure Casual
336200,Starlaxis Supernova Edition,Action Casual
524680,Escape From Nazi Labs,Action Indie
312230,Spirits of Xanadu,Action Adventure
295850,Vlad the Impaler,Adventure Casual
748490,The Legend of Heroes: Trails of Cold Steel II,RPG
585750,Chowdertwo,Action Adventure
718940,Prey with Gun 带枪的猎物,Casual Free to Play
638160,Moero Chronicle,RPG
209390,Dungeonbowl - Knockout Edition,Sports Strategy
450700,The Spatials: Galactology,Indie Simulation
458000,March of the Living,Adventure Indie
325790,Fallen: A2P Protocol,Indie RPG
283020,The Campaign Series: Fall Weiss,Indie Strategy
423490,Air Missions: HIND,Action Casual
426050,LEGIE,Adventure Indie
326730,Whisper of a Rose,Adventure Indie
398170,Evochron Legacy,Indie Simulation
312600,Rime Berta,RPG Strategy
337270,Ostrich Island,Adventure Casual
525040,The Disney Afternoon Collection,Action
65710,Pat & Mat,Casual
466740,ARAYA,Action Adventure
412460,Villagers,Indie Simulation
508300,Strategy & Tactics: Dark Ages,Strategy
488660,Just Deserts,Casual Indie
371500,Grey Cubes,Action Casual
404580,Relive,Adventure Free to Play
465280,Yesterday Origins,Adventure
514580,Cooking Witch,Action Casual
408280,Message Quest,Adventure
617700,Weed Shop 2,Casual Indie
395420,The Dwarf Run,Adventure Indie
446540,Smash Up: Conquer the bases with your factions,Strategy
405010,Bitardia,Action Adventure
412520,Evil Defenders,Casual Indie
860790,Adventures Of Pipi 2 Save Hype,Action Adventure
483420,Adam Wolfe,Adventure Casual
35600,Big Brain Wolf,Adventure Casual
284050,Sanitarium,Adventure
302850,Team Indie,Action Indie
472060,Ortus Regni,Free to Play Indie
286380,Strata,Casual Indie
286240,Dog Sled Saga,Indie Racing
391340,Ferrum's Secrets: Where Is Grandpa?,Adventure Casual
405970,Flat Kingdom Paper's Cut Edition,Action Adventure
711110,SQR,Casual Indie
439920,Royal Heroes,Casual Indie
400380,Tactical Soccer The New Season,Indie Simulation
333210,Kaiju-A-GoGo,Action Casual
810670,NALOGI,Adventure Casual
263920,Zombie Grinder,Action Adventure
825630,STEINS;GATE 0,Adventure
449340,Serafina's Crown,Adventure Indie
259830,Wooden Sen'SeY,Action Indie
336060,Raptor: Call of The Shadows - 2015 Edition,Action
99200,YOU DON’T KNOW JACK,Casual
256460,Cosmic Star Heroine,Indie RPG
301990,School Bus Fun,Casual
305070,FIST OF AWESOME,Action Adventure
528820,Eisenwald: Blood of November,Adventure Indie
531930,Dungeon Rats,Indie RPG
562500,Warstone TD,Indie Strategy
574440,Ripple Effect,Action Adventure
416790,The Metronomicon: Slay The Dance Floor,Action Indie
270110,Block Story,Action Adventure
506900,Downward,Adventure Indie
327010,Motorama,Action Racing
445770,Airport Madness 3D,Adventure
582890,Estranged: Act II,Action Adventure
470210,Rocketbirds 2 Evolution,Action Adventure
331720,Survivor Squad: Gauntlets,Action Indie
336240,Typoman,Adventure Indie
569720,TUNNEL DIVERS,Action Free to Play
316080,Parcel,Adventure Indie
568470,Waking the Glares - Chapters I and II,Adventure Indie
205830,Luxor Evolved,Action Indie
435490,Pierhead Arcade,Casual Indie
547360,BREAK ARTS II,Action Indie
681390,ZomDay,Action Indie
279900,Soul Axiom,Adventure Indie
486540,Townsmen,Casual Simulation
555510,MachiaVillain,Indie Simulation
612720,SAELIG,Indie RPG
98900,Alien Hallway,Action Casual
477730,Eador. Imperium,Indie RPG
262590,Chuck's Challenge 3D,Indie
299660,6180 the moon,Action Casual
316480,Shadow Puppeteer,Adventure Indie
547010,Terminal Hacker,Casual Free to Play
587420,Cart Racer,Action Adventure
428880,The Quest,Adventure Indie
314460,Jamsouls,Action Indie
354040,Hypership Out of Control,Action Casual
618510,Battle Bruise,Action Indie
371550,A Bastard's Tale,Action Adventure
324140,Kalimba,Action Casual
658160,ClickRaid,Action Adventure
836480,恋爱模拟器 Love Simulation,Casual Simulation
449730,Ahnayro: The Dream World,Adventure Casual
325730,The Hive,Action Adventure
299440,Rooks Keep,Action Indie
348820,FIM Speedway Grand Prix 15,Racing Simulation
304950,Castaway Paradise - Town Building Sim,Adventure Casual
330100,BossConstructor,Action Indie
593200,The Adventures of Fei Duanmu 端木斐异闻录,Adventure Indie
342610,HyperRogue,Indie
740150,"Burn, Clown, Burn!",Indie
411970,TY the Tasmanian Tiger 2,Action Adventure
296510,Magnetic By Nature,Action Adventure
420270,Into the Void,Adventure Indie
332620,PONCHO,Adventure Indie
412450,The Black Death,Action Adventure
358830,Good Robot,Action Indie
369360,Car Washer: Summer of the Ninja,Action Casual
370590,Gem Wars: Attack of the Jiblets,Action Casual
394130,Water Bears VR,Casual Indie
413680,Statues,Action Adventure
610930,Phantom Soldier,Action Adventure
555750,Masked Forces,Action Indie
390720,Anarcute,Action Indie
351480,Age of Fear: The Undead King,Indie RPG
508900,Zup! X,Casual Indie
632000,CrossCells,Casual Indie
331390,Winged Sakura: Mindy's Arc,Indie RPG
560710,Leap Up no jutsu,Action Casual
465720,Demon Hunter 2: New Chapter,Adventure Casual
436390,Prison Run and Gun,Action Indie
664180,Draw Puzzle 画之谜,Casual Indie
467350,Leveron Space,Action Adventure
367300,Pixel Star,Action Indie
21300,Gravitron 2,Indie Casual
341150,Age of Fear 2: The Chaos Lord GOLD,Indie RPG
356890,One More Line,Action Casual
368740,Obliteracers,Action Indie
295670,Hive Jump,Action Indie
20700,Starscape,Action Indie
473970,Zombie City Defense 2,Action Indie
427550,Tibetan Quest: Beyond the World's End,Adventure Casual
823830,Frightened Beetles,Adventure Casual
489610,Chicken Assassin: Reloaded,Action Casual
506870,Unexplored,Action Adventure
268360,Krautscape,Indie Racing
538070,Bad Dream: Coma,Adventure Indie
265790,Residue: Final Cut,Adventure Indie
237370,PlayClaw 5 - Game Recording and Streaming,
586880,Mini Ghost,Action Adventure
306700,Iron Fisticle,Action Indie
303470,Rush for Glory,Action Strategy
502730,Osy Osmosis,Action Adventure
344500,Three Fourths Home: Extended Edition,Adventure Indie
414870,Super Mega Baseball 2,Indie Simulation
491160,GemBreak,Action Casual
272010,Aveyond 3-1: Lord of Twilight,Adventure Casual
523650,Lust for Darkness,Adventure Indie
353630,Oil Enterprise,Indie Simulation
337680,Star Hammer: The Vanguard Prophecy,Adventure Simulation
603140,Connected Hearts - Visual novel,Casual Free to Play
283820,KAMUI,Action Indie
529900,Polygon Attack,Action Adventure
399070,Dragon's Wake,Action Adventure
217270,Karateka,Action Indie
483770,Autobahn Police Simulator 2,Simulation
274130,Rambo The Video Game: Baker Team,Action
366870,Narcosis,Adventure Indie
529950,12 orbits,Action Casual
388370,Nova Blitz,Action Free to Play
802730,Mother Simulator,Casual Indie
363410,Always The Same Blue Sky...,Adventure Casual
214130,Aerofly FS 1 Flight Simulator,Indie Simulation
345080,Flame Over,Action Indie
408640,Code of Princess,Action Adventure
575950,Blood Feed,Action Indie
494810,VR: Vacate the Room (Virtual Reality Escape),Adventure Indie
338980,MOAI: Build Your Dream,Casual Simulation
472870,Higurashi When They Cry Hou - Ch.3 Tatarigoroshi,Adventure
368640,htoL#NiQ: The Firefly Diary,Adventure Strategy
298400,Knightmare Tower,Action Casual
313810,Legend of Kay Anniversary,Action Adventure
215450,Transcripted,Action Casual
423590,The Little Acre,Adventure Indie
391490,Braveland Pirate,Adventure Casual
301300,Chicken Invaders 4,Action Casual
498710,After Dreams,Adventure Casual
448850,Overload,Action
466130,White Day: A Labyrinth Named School,Action Adventure
231020,Storm,Indie Simulation
223000,7 Wonders: Ancient Alien Makeover,Strategy Casual
280200,Eterium,Action Indie
364300,Space Rogue,Indie Simulation
490880,Robot Legions Reborn,Action Indie
251490,Gravity Ghost,Indie
448570,Origin Of Destiny: Crimson Awakening,Adventure Free to Play
416630,True Lover's Knot,Casual Indie
485690,Hope Lake,Adventure Casual
264260,Global Outbreak: Doomsday Edition,Action Indie
388960,Torn Tales,Adventure Indie
667600,Sky Force Reloaded,Action Indie
448710,VirZOOM Arcade,Action Adventure
522470,The House of Da Vinci,Adventure Indie
531510,Just Shapes & Beats,Action Indie
315080,Foresight,Indie Strategy
280460,Pulstar,Action Indie
310110,NS2: Combat,Action Indie
408250,Eagle Flight,Action Simulation
645710,Crazy Catman,Action Adventure
379640,Bloo Kid 2,Action Indie
265990,Rogue's Tale,Indie RPG
517360,The Secret Order 4: Beyond Time,Adventure Casual
475490,Major\Minor - Complete Edition,Adventure Indie
261680,Journal,Adventure Indie
568320,Pictopix,Casual Indie
600370,Paradigm,Adventure Indie
522210,Serial Cleaner,Action Indie
487000,Quest Hunter,Action Adventure
394600,Mighty Gunvolt,Action Indie
397390,Space Food Truck,Indie Strategy
684210,7,Adventure Free to Play
259410,Sneaky Sneaky,Adventure Casual
461700,Seduce Me 2: The Demon War,Adventure Casual
357650,Project Explore,Action Adventure
582330,Warriors: Rise to Glory!,Casual Indie
366040,Iggy's Egg Adventure,Action Adventure
307620,Curses 'N Chaos,Action Indie
304910,Sky Gamblers: Storm Raiders,Action Indie
316660,Toast Time,Action Casual
401840,ChargeShot,Action Indie
43600,Nancy Drew: Warnings at Waverly Academy,Adventure
277700,On Rusty Trails,Indie
764060,Christmas party,Sexual Content Nudity
433600,A Legend of Luca,Action Adventure
420850,Cosmic Leap,Action Indie
542400,Pixel Gladiator,Action Indie
335660,CAFE 0 ~The Drowned Mermaid~,Adventure Casual
263520,Enola,Adventure Casual
360590,"Once Bitten, Twice Dead!",Action Adventure
610190,WARRIORS ALL-STARS / 無双☆スターズ,Action
431740,Chowderchu,Action Adventure
415740,OmniBus,Action Adventure
273030,Pro Rugby Manager 2015,Simulation Sports
404530,Voxel Turf,Action Indie
444940,UBERMOSH:BLACK,Action Indie
434020,Last Hope - Tower Defense,Adventure Indie
442220,Iron Madness,Action Casual
321660,Mining Industry Simulator,Simulation
431230,Tiny Guardians,Adventure Indie
407290,There Was A Caveman,Indie
366970,Mighty Switch Force! Hyper Drive Edition,Action Indie
573130,Aporia: Beyond The Valley,Adventure Indie
416290,Bleeding Border,Action Indie
461680,FPV Air Tracks,Free to Play Indie
787400,Fantasy Versus,Action Adventure
297740,Overruled!,Action Indie
409730,Death by Game Show,Action Indie
384000,Cross of the Dutchman,Action Adventure
658970,CasinoRPG,Casual Free to Play
464150,Regalia: Of Men and Monarchs,Indie RPG
436530,Bullshot,Action Indie
300280,Adventurezator: When Pigs Fly,Adventure Indie
375770,Quantum Conscience,Adventure
803220,Winions: Mana Champions,Action Free to Play
392000,TRON RUN/r,Action Racing
342740,Samudai,Action Casual
336250,Monster Jam Battlegrounds,Action Racing
774811,YUMENIKKI -DREAM DIARY-,Action Adventure
495990,True Love ～Confide to the Maple～,Adventure Casual
401360,The Aquatic Adventure of the Last Human,Action Adventure
577670,Demolish & Build 2018,Indie Simulation
259490,Beast Boxing Turbo,
626510,LoveKami -Useless Goddess-,Adventure Casual
332330,PixelJunk Shooter Ultimate,Action
487030,Beasts Battle,Adventure Indie
302950,Heileen 1: Sail Away,Adventure Casual
441050,Polandball: Can into Space!,Casual Indie
359560,Shutter,Adventure Indie
257630,Blast Em!,Action Indie
668210,Super Fancy Pants Adventure,Action Adventure
528720,Shu,Action Adventure
598940,Doodle Mafia,Casual Indie
537990,Heroine Anthem Zero -Sacrifice-,Adventure Indie
348300,Chip's Challenge 2,Indie
235070,Bad Bots,Action Indie
643880,Strikey Sisters,Action Adventure
526490,Higurashi When They Cry Hou - Ch.4 Himatsubushi,Adventure Casual
552620,ATOM RPG: Post-apocalyptic indie game,RPG
722730,Cogmind,Adventure Indie
454250,The Eyes of Ara,Adventure Indie
532190,Super Blood Hockey,Indie Sports
486690,Pastelia Stories,Adventure Indie
387850,Airport Madness 4,Adventure
393920,Auto Dealership Tycoon,Indie Simulation
346040,Joe's Diner,Action Adventure
388440,Big Journey to Home,Indie RPG
616650,RetroFighter VR,Action Casual
685420,Grace of Zordan,Free to Play Indie
461230,Dashy Square,Action Indie
208460,Tryst,Action Indie
566530,Mass Exodus,Action Casual
436220,A-10 VR,Action Indie
359060,Switch Galaxy Ultra,Action Indie
418910,Idle Civilization,Indie RPG
390730,Sora,Action Indie
651470,Onirim - Solitaire Card Game,Casual Free to Play
711750,Monster Energy Supercross - The Official Videogame,Racing Simulation
339590,Crowman & Wolfboy,Action Adventure
348200,Nimble Writer,Design & Illustration Utilities
494670,TransRoad: USA,Casual Simulation
673010,WILOO,Adventure Casual
377970,Void And Meddler,Adventure Indie
599060,Age of Heroes: Conquest,Free to Play Massively Multiplayer
562470,天使帝國四《Empire of Angels IV》,Adventure Strategy
287600,Sunset,Adventure Casual
378080,Rack N Ruin,Action Adventure
272620,Serious Sam's Bogus Detour,Action Indie
657700,The Automatician,Adventure Casual
626610,TT Isle of Man,Racing Simulation
314210,Tesla Breaks the World!,Adventure Indie
505630,Let Them Come,Action Indie
333330,Song of the Myrne: What Lies Beneath,Action Indie
708680,Octopus Bar,Action Adventure
323450,Alphadia Genesis,Action Adventure
208630,Midnight Mysteries 3: Devil on the Mississippi,Adventure Casual
280540,GhostControl Inc.,Casual Indie
842150,Wild West Saga: Idle Tycoon Clicker,Casual Free to Play
460150,One Last Chance,Casual Indie
644100,RUN ROOMS,Action Adventure
285980,Kromaia,Action Indie
303550,Adventures of Pip,Action Adventure
345010,Ascent - The Space Game,Indie Massively Multiplayer
303830,Motorcycle Club,Racing
639130,Ultrawings,Adventure Simulation
587100,Ys SEVEN,Action RPG
819330,Quaddro 2,Casual Indie
290490,The Flock,Action Indie
798280,CrocoMars,Action Adventure
207670,AVSEQ,Indie Casual
110500,Data Jammers: FastForward,Action Indie
481420,Final Approach: Pilot Edition,Simulation
316750,Tetris Ultimate,Casual
352070,Fort Meow,Adventure Indie
356910,Battle Fantasia -Revised Edition-,Action
409340,Perraw - FPS Clone War Alpha,Action Indie
336130,Shardlight,Adventure Indie
460430,The Letter - Horror Visual Novel,Adventure Indie
429060,Zombie Wars: Invasion,Casual Indie
657630,Fidget Spinner,Casual Indie
465200,Fury Unleashed,Action Adventure
359920,Highlands,Indie RPG
456430,Christmas Adventure: Candy Storm,Casual Indie
273800,Forestry 2017 - The Simulation,Simulation
568750,甜点恋人 / Pastry Lovers,Adventure Casual
340030,Dungeon of gain,Indie RPG
717990,Bloodworks,Action Casual
438420,Zenith,Adventure Indie
278810,LA Cops,Action Adventure
483960,Purino Party,Adventure Casual
405650,Zero Reflex : Black Eye Edition,Action Indie
283840,ALLTYNEX Second,Action Indie
351450,Scribble Space,Action Casual
400580,Black Closet,Indie RPG
440790,Spellbind : Luppe's tale,Adventure Casual
444770,Mimpi Dreams,Adventure Indie
324650,Gemini: Heroes Reborn,Action Adventure
208640,Midnight Mysteries 4: Haunted Houdini,Adventure Casual
661110,Shattered God - Quest for the Divine Relic,Action Adventure
415850,BAD END,Indie
91800,Cloning Clyde,Casual Indie
466720,Vintage VR,Casual Free to Play
585840,Leaving Lyndow,Adventure Indie
439550,'n Verlore Verstand,Adventure Casual
422650,Megamagic: Wizards of the Neon Age,Action Adventure
476650,The Silver Case,Adventure
109700,Achron,Indie Strategy
502200,Orczz,Strategy
373620,Explosionade,Action Indie
606690,Ecchi Sketch: Draw Cute Girls Every Day!,Indie
246920,Bombernauts,Action Indie
418270,Draw Slasher,Action Adventure
515570,UBERMOSH Vol.3,Action Indie
314470,Heroes of a Broken Land,Indie RPG
368180,Polyball,Action Casual
365680,BRAWL,Action Indie
603800,ReThink,Casual Indie
256070,Truck Racer,Racing
412670,Bullet Heaven 2,Action Indie
300760,Epsilon,Action Indie
435790,10 Second Ninja X,Action Indie
377470,ENKI,Adventure Indie
448560,Mind Games,Indie
307210,Will Fight for Food: Super Actual Sellout: Game of the Hour,Action Indie
372930,New York Mysteries: Secrets of the Mafia,Adventure Casual
333730,Dark Gates,Indie RPG
356530,The Confines Of The Crown,Adventure Indie
409000,Mystery Chronicle: One Way Heroics,RPG
618970,Outcast - Second Contact,Action Adventure
466830,Remnants of a Beautiful Day,Adventure Casual
476420,Heart of Crown PC,Indie RPG
610380,Ratty Catty,Action Adventure
282780,Stick 'Em Up 2: Paper Adventures,Action Adventure
348490,Beyond Sol,Action Indie
652050,The Labyrinth,Adventure RPG
636100,Tesla vs Lovecraft,Action Indie
431810,Rencounter,Indie RPG
409560,Run Rabbit Run,Action Adventure
722750,The Killbox: Arena Combat,
420980,Army Gals,Adventure Casual
355630,Leo’s Fortune - HD Edition,Adventure Indie
573490,Interstellar Transport Company,Simulation
793350,Swarmlake,Action Indie
336730,Supreme League of Patriots - Episode 3: Ice Cold in Ellis,Adventure Indie
269810,Spate,Action Adventure
403700,Zero Punctuation: Hatfall - Hatters Gonna Hat Edition,Action
437000,GUILTY GEAR 2 -OVERTURE-,Action
371620,SBX: Invasion,Action Indie
427570,Dawn of Andromeda,Indie Strategy
407880,Mad Nords: Probably an Epic Quest,Adventure Indie
393460,Crazy Pixel Streaker,Action Indie
305480,Heileen 2: The Hands Of Fate,Adventure Casual
508820,Won't You Be My Laser?,Casual Indie
